,date,hour,holiday,weather,temp,temp_felt,humidity,windspeed,co,type_a,type_b,type_ab
2924,2016-05-11,8,0,1.0,14.559999999999999,15.0002,0.77,16.997899999999998,-200,21.0,421.0,442.0
2925,2016-05-11,9,0,1.0,16.44,17.0,0.72,8.9981,-200,21.0,182.0,203.0
2926,2016-05-11,10,0,1.0,17.380000000000003,18.0032,0.68,6.0032,-200,30.0,124.0,154.0
2927,2016-05-11,11,0,1.0,18.320000000000004,18.9998,0.64,6.0032,-200,18.0,123.0,141.0
2928,2016-05-11,12,0,1.0,20.2,24.999200000000002,0.56,0.0,-200,41.0,185.0,226.0
2929,2016-05-11,13,0,1.0,21.14,24.999200000000002,0.5,0.0,-200,36.0,157.0,193.0
2930,2016-05-11,14,0,1.0,21.14,24.999200000000002,0.53,6.0032,-200,36.0,141.0,177.0
2931,2016-05-11,15,0,1.0,22.080000000000002,24.999200000000002,0.41,0.0,-200,48.0,131.0,179.0
2932,2016-05-11,16,0,1.0,23.020000000000003,24.999200000000002,0.39,0.0,-200,49.0,240.0,289.0
2933,2016-05-11,17,0,1.0,22.080000000000002,24.999200000000002,0.47,7.0015,-200,17.0,242.0,259.0
2934,2016-05-11,18,0,1.0,21.14,24.999200000000002,0.5,19.999499999999998,-200,40.0,234.0,274.0
2935,2016-05-11,19,0,1.0,18.320000000000004,18.9998,0.52,8.9981,-200,60.0,341.0,401.0
2936,2016-05-11,20,0,1.0,17.380000000000003,18.0032,0.64,8.9981,-200,28.0,245.0,273.0
2937,2016-05-11,21,0,1.0,17.380000000000003,18.0032,0.6,0.0,-200,32.0,202.0,234.0
2938,2016-05-11,22,0,1.0,15.5,15.9968,0.72,16.997899999999998,-200,12.0,134.0,146.0
2939,2016-05-11,23,0,1.0,13.620000000000001,13.997,0.88,16.997899999999998,-200,12.0,69.0,81.0
2940,2016-05-12,0,0,2.0,13.620000000000001,13.997,0.88,15.001299999999999,-200,5.0,39.0,44.0
2941,2016-05-12,1,0,1.0,13.620000000000001,13.997,0.88,15.001299999999999,-200,1.0,16.0,17.0
2942,2016-05-12,2,0,1.0,12.68,13.000399999999999,0.94,12.998000000000001,-200,1.0,14.0,15.0
2943,2016-05-12,3,0,1.0,12.68,13.000399999999999,0.88,8.9981,-200,,5.0,5.0
2944,2016-05-12,4,0,1.0,11.739999999999998,11.997200000000003,0.94,0.0,-200,1.0,5.0,6.0
2945,2016-05-12,5,0,1.0,11.739999999999998,11.997200000000003,0.94,8.9981,-200,2.0,27.0,29.0
2946,2016-05-12,6,0,1.0,12.68,13.000399999999999,0.88,0.0,-200,9.0,103.0,112.0
2947,2016-05-12,7,0,1.0,13.620000000000001,13.997,0.88,8.9981,-200,14.0,283.0,297.0
2948,2016-05-12,8,0,1.0,14.559999999999999,15.0002,0.82,12.998000000000001,-200,27.0,394.0,421.0
2949,2016-05-12,9,0,2.0,15.5,15.9968,0.77,19.0012,-200,21.0,191.0,212.0
2950,2016-05-12,10,0,2.0,17.380000000000003,18.0032,0.68,15.001299999999999,-200,28.0,119.0,147.0
2951,2016-05-12,11,0,1.0,19.259999999999998,20.003,0.6,15.001299999999999,-200,43.0,136.0,179.0
2952,2016-05-12,12,0,1.0,19.259999999999998,20.003,0.6,15.001299999999999,-200,43.0,164.0,207.0
2953,2016-05-12,13,0,2.0,21.14,24.999200000000002,0.57,19.999499999999998,-200,48.0,170.0,218.0
2954,2016-05-12,14,0,2.0,21.14,24.0026,0.61,15.001299999999999,-200,43.0,148.0,191.0
2955,2016-05-12,15,0,2.0,22.080000000000002,24.999200000000002,0.53,16.997899999999998,-200,54.0,163.0,217.0
2956,2016-05-12,16,0,2.0,22.080000000000002,24.999200000000002,0.57,16.997899999999998,-200,50.0,238.0,288.0
2957,2016-05-12,17,0,2.0,22.080000000000002,24.999200000000002,0.57,12.998000000000001,-200,54.0,540.0,594.0
2958,2016-05-12,18,0,1.0,21.14,24.0026,0.69,15.001299999999999,-200,64.0,463.0,527.0
2959,2016-05-12,19,0,2.0,20.2,24.0026,0.64,12.998000000000001,-200,59.0,305.0,364.0
2960,2016-05-12,20,0,1.0,20.2,24.0026,0.64,12.998000000000001,-200,56.0,220.0,276.0
2961,2016-05-12,21,0,1.0,18.320000000000004,18.9998,0.83,8.9981,-200,31.0,192.0,223.0
2962,2016-05-12,22,0,1.0,17.380000000000003,18.0032,0.83,12.998000000000001,-200,25.0,147.0,172.0
2963,2016-05-12,23,0,2.0,17.380000000000003,18.0032,0.77,12.998000000000001,-200,16.0,87.0,103.0
2964,2016-05-13,0,0,2.0,16.44,17.0,0.83,11.0014,-200,6.0,46.0,52.0
2965,2016-05-13,1,0,1.0,16.44,17.0,0.83,11.0014,-200,5.0,15.0,20.0
2966,2016-05-13,2,0,2.0,15.5,15.9968,0.88,8.9981,-200,3.0,8.0,11.0
2967,2016-05-13,3,0,2.0,15.5,15.9968,0.88,8.9981,-200,2.0,2.0,4.0
2968,2016-05-13,4,0,3.0,15.5,15.9968,0.88,11.0014,-200,2.0,3.0,5.0
2969,2016-05-13,5,0,2.0,,15.9968,0.88,12.998000000000001,-200,1.0,24.0,25.0
2970,2016-05-13,6,0,3.0,15.5,15.9968,0.88,8.9981,-200,6.0,76.0,82.0
2971,2016-05-13,7,0,3.0,15.5,15.9968,0.88,11.0014,-200,16.0,141.0,157.0
2972,2016-05-13,8,0,2.0,15.5,15.9968,0.88,12.998000000000001,-200,26.0,361.0,387.0
2973,2016-05-13,9,0,2.0,15.5,15.9968,0.88,12.998000000000001,-200,18.0,215.0,233.0
2974,2016-05-13,10,0,2.0,16.44,17.0,0.83,8.9981,-200,31.0,99.0,130.0
2975,2016-05-13,11,0,2.0,16.44,17.0,0.83,11.0014,-200,56.0,90.0,146.0
2976,2016-05-13,12,0,2.0,16.44,17.0,0.88,12.998000000000001,-200,53.0,170.0,223.0
2977,2016-05-13,13,0,2.0,16.44,17.0,0.88,26.0027,-200,69.0,157.0,226.0
2978,2016-05-13,14,0,2.0,16.44,17.0,0.87,19.0012,-200,70.0,120.0,190.0
2979,2016-05-13,15,0,2.0,16.44,17.0,0.88,11.0014,-200,56.0,142.0,198.0
2980,2016-05-13,16,0,2.0,16.44,17.0,0.88,8.9981,-200,44.0,256.0,300.0
2981,2016-05-13,17,0,3.0,16.44,17.0,0.88,11.0014,-200,62.0,429.0,491.0
2982,2016-05-13,18,0,3.0,16.44,17.0,0.88,11.0014,-200,39.0,359.0,398.0
2983,2016-05-13,19,0,2.0,16.44,17.0,0.83,12.998000000000001,-200,25.0,245.0,270.0
2984,2016-05-13,20,0,2.0,16.44,17.0,0.83,8.9981,-200,22.0,130.0,152.0
2985,2016-05-13,21,0,2.0,16.44,17.0,0.84,11.0014,-200,24.0,130.0,154.0
2986,2016-05-13,22,0,2.0,16.44,17.0,0.83,15.001299999999999,-200,25.0,107.0,132.0
2987,2016-05-13,23,0,3.0,15.5,15.9968,0.88,11.0014,-200,31.0,88.0,119.0
2988,2016-05-14,0,0,2.0,15.5,15.9968,0.88,8.9981,"5,2",24.0,78.0,102.0
2989,2016-05-14,1,0,2.0,15.5,15.9968,,8.9981,"5,2",18.0,64.0,82.0
2990,2016-05-14,2,0,2.0,15.5,15.9968,0.88,8.9981,"5,2",15.0,37.0,52.0
2991,2016-05-14,3,0,2.0,15.5,15.9968,0.88,8.9981,"5,2",5.0,30.0,35.0
2992,2016-05-14,4,0,2.0,15.5,15.9968,0.82,11.0014,"5,2",1.0,4.0,5.0
2993,2016-05-14,5,0,2.0,15.5,15.9968,0.82,7.0015,"5,2",7.0,7.0,14.0
2994,2016-05-14,6,0,2.0,15.5,15.9968,0.88,7.0015,"5,2",2.0,9.0,11.0
2995,2016-05-14,7,0,3.0,14.559999999999999,15.0002,1.0,0.0,"5,2",4.0,28.0,32.0
2996,2016-05-14,8,0,3.0,15.5,15.9968,0.94,0.0,"5,2",16.0,72.0,88.0
2997,2016-05-14,9,0,2.0,16.44,17.0,0.94,6.0032,"5,2",14.0,86.0,100.0
2998,2016-05-14,10,0,2.0,16.44,17.0,0.94,11.0014,"5,2",34.0,133.0,167.0
2999,2016-05-14,11,0,2.0,16.44,17.0,0.94,8.9981,"5,2",72.0,207.0,279.0
3000,2016-05-14,12,0,3.0,16.44,17.0,1.0,6.0032,"5,2",75.0,204.0,279.0
3001,2016-05-14,13,0,3.0,16.44,17.0,1.0,6.0032,"5,2",68.0,180.0,248.0
3002,2016-05-14,14,0,2.0,17.380000000000003,18.0032,0.94,8.9981,"5,2",57.0,159.0,216.0
3003,2016-05-14,15,0,2.0,17.380000000000003,18.0032,0.94,11.0014,"5,2",73.0,221.0,294.0
3004,2016-05-14,16,0,2.0,17.380000000000003,18.0032,0.94,12.998000000000001,"5,2",107.0,188.0,295.0
3005,2016-05-14,17,0,2.0,18.320000000000004,18.9998,0.88,12.998000000000001,"5,2",78.0,194.0,272.0
3006,2016-05-14,18,0,2.0,18.320000000000004,18.9998,0.88,15.001299999999999,"5,2",88.0,216.0,304.0
3007,2016-05-14,19,0,3.0,17.380000000000003,18.0032,0.94,8.9981,"5,2",69.0,179.0,248.0
3008,2016-05-14,20,0,3.0,17.380000000000003,18.0032,0.94,8.9981,"5,2",42.0,115.0,157.0
3009,2016-05-14,21,0,3.0,17.380000000000003,18.0032,0.94,15.001299999999999,"5,2",15.0,44.0,59.0
3010,2016-05-14,22,0,3.0,17.380000000000003,18.0032,0.94,11.0014,"5,2",7.0,19.0,26.0
3011,2016-05-14,23,0,3.0,16.44,17.0,1.0,12.998000000000001,"5,2",11.0,33.0,44.0
3012,2016-05-15,0,0,2.0,16.44,17.0,1.0,0.0,"5,2",5.0,34.0,39.0
3013,2016-05-15,1,0,2.0,16.44,17.0,1.0,7.0015,"5,2",4.0,43.0,47.0
3014,2016-05-15,2,0,2.0,16.44,17.0,1.0,8.9981,"5,2",13.0,37.0,50.0
3015,2016-05-15,3,0,2.0,16.44,17.0,1.0,0.0,"5,2",11.0,21.0,32.0
3016,2016-05-15,4,0,2.0,16.44,17.0,1.0,0.0,"5,2",5.0,8.0,13.0
3017,2016-05-15,5,0,3.0,16.44,17.0,1.0,7.0015,"5,2",3.0,11.0,14.0
3018,2016-05-15,6,0,2.0,16.44,17.0,1.0,8.9981,"5,2",3.0,14.0,17.0
3019,2016-05-15,7,0,2.0,16.44,17.0,1.0,8.9981,"5,2",4.0,38.0,42.0
3020,2016-05-15,8,0,2.0,17.380000000000003,18.0032,0.94,8.9981,"5,2",24.0,46.0,70.0
3021,2016-05-15,9,0,1.0,19.259999999999998,20.003,0.83,16.997899999999998,"5,2",36.0,98.0,134.0
3022,2016-05-15,10,0,1.0,19.259999999999998,20.003,0.83,15.001299999999999,"5,2",73.0,153.0,226.0
3023,2016-05-15,11,0,1.0,20.2,22.0028,0.78,15.001299999999999,"5,2",120.0,202.0,322.0
3024,2016-05-15,12,0,1.0,21.14,22.9994,0.73,19.999499999999998,"5,2",120.0,247.0,367.0
3025,2016-05-15,13,0,1.0,21.14,22.9994,0.73,19.0012,"5,2",195.0,261.0,456.0
3026,2016-05-15,14,0,1.0,22.080000000000002,24.0026,0.73,12.998000000000001,"5,2",183.0,254.0,437.0
3027,2016-05-15,15,0,1.0,23.020000000000003,24.999200000000002,0.69,16.997899999999998,"5,2",206.0,253.0,459.0
3028,2016-05-15,16,0,1.0,22.080000000000002,24.0026,0.69,16.997899999999998,"5,2",158.0,282.0,440.0
3029,2016-05-15,17,0,3.0,18.320000000000004,18.9998,0.78,23.9994,"5,2",137.0,255.0,392.0
3030,2016-05-15,18,0,1.0,18.320000000000004,18.9998,0.78,16.997899999999998,"5,2",60.0,177.0,237.0
3031,2016-05-15,19,0,1.0,18.320000000000004,18.9998,0.83,7.0015,"5,2",78.0,153.0,231.0
3032,2016-05-15,20,0,1.0,17.380000000000003,18.0032,0.88,0.0,"5,2",53.0,138.0,191.0
3033,2016-05-15,21,0,1.0,17.380000000000003,18.0032,0.88,0.0,"5,2",44.0,107.0,151.0
3034,2016-05-15,22,0,1.0,18.320000000000004,18.9998,0.83,0.0,"5,2",29.0,88.0,117.0
3035,2016-05-15,23,0,1.0,17.380000000000003,18.0032,0.88,15.001299999999999,"5,2",18.0,51.0,69.0
3036,2016-05-16,0,0,1.0,16.44,17.0,0.94,7.0015,"5,2",17.0,21.0,38.0
3037,2016-05-16,1,0,1.0,16.44,17.0,0.94,8.9981,"5,2",6.0,8.0,14.0
3038,2016-05-16,2,0,1.0,15.5,15.9968,1.0,6.0032,"5,2",4.0,9.0,13.0
3039,2016-05-16,3,0,1.0,15.5,15.9968,0.94,11.0014,"5,2",1.0,3.0,4.0
3040,2016-05-16,4,0,1.0,15.5,15.9968,1.0,8.9981,"5,2",1.0,5.0,6.0
3041,2016-05-16,5,0,1.0,15.5,15.9968,0.93,12.998000000000001,"5,2",1.0,20.0,21.0
3042,2016-05-16,6,0,1.0,16.44,17.0,0.88,11.0014,"5,2",11.0,93.0,104.0
3043,2016-05-16,7,0,1.0,16.44,17.0,0.83,19.0012,"5,2",27.0,245.0,272.0
3044,2016-05-16,8,0,1.0,18.320000000000004,18.9998,0.73,19.999499999999998,"5,2",28.0,366.0,394.0
3045,2016-05-16,9,0,1.0,20.2,22.9994,0.69,12.998000000000001,"5,2",38.0,156.0,194.0
3046,2016-05-16,10,0,1.0,21.14,24.0026,0.65,6.0032,"5,2",37.0,75.0,112.0
3047,2016-05-16,11,0,1.0,22.080000000000002,24.999200000000002,0.57,0.0,"5,2",56.0,129.0,185.0
3048,2016-05-16,12,0,1.0,23.020000000000003,24.999200000000002,0.54,6.0032,"5,2",72.0,137.0,209.0
3049,2016-05-16,13,0,1.0,23.96,26.002399999999994,0.51,0.0,"5,2",61.0,153.0,214.0
3050,2016-05-16,14,0,1.0,23.96,26.002399999999994,0.51,0.0,"5,2",76.0,117.0,193.0
3051,2016-05-16,15,0,1.0,,28.002199999999995,0.51,0.0,"5,2",55.0,110.0,165.0
3052,2016-05-16,16,0,3.0,20.2,22.0028,0.78,16.997899999999998,"5,2",45.0,181.0,226.0
3053,2016-05-16,17,0,1.0,19.259999999999998,20.003,0.88,15.001299999999999,"5,2",47.0,227.0,274.0
3054,2016-05-16,18,0,3.0,19.259999999999998,20.003,0.83,12.998000000000001,"5,2",55.0,398.0,453.0
3055,2016-05-16,19,0,1.0,19.259999999999998,20.003,0.83,16.997899999999998,"5,2",36.0,272.0,308.0
3056,2016-05-16,20,0,1.0,19.259999999999998,20.003,0.83,0.0,"5,2",31.0,167.0,198.0
3057,2016-05-16,21,0,1.0,19.259999999999998,20.003,0.83,0.0,"5,2",28.0,149.0,177.0
3058,2016-05-16,22,0,1.0,18.320000000000004,18.9998,0.88,6.0032,"5,2",22.0,105.0,127.0
3059,2016-05-16,23,0,1.0,18.320000000000004,18.9998,0.88,6.0032,"5,2",18.0,39.0,57.0
3060,2016-05-17,0,0,2.0,18.320000000000004,18.9998,0.88,0.0,"1,8",13.0,18.0,31.0
3061,2016-05-17,1,0,3.0,18.320000000000004,18.9998,0.88,0.0,"1,8",7.0,6.0,13.0
3062,2016-05-17,2,0,3.0,18.320000000000004,18.9998,0.88,0.0,"1,8",4.0,4.0,8.0
3063,2016-05-17,3,0,3.0,17.380000000000003,18.0032,0.94,16.997899999999998,"1,8",1.0,3.0,4.0
3064,2016-05-17,4,0,3.0,17.380000000000003,18.0032,0.94,16.997899999999998,"1,8",2.0,2.0,4.0
3065,2016-05-17,5,0,3.0,16.44,17.0,0.94,16.997899999999998,"1,8",,22.0,22.0
3066,2016-05-17,6,0,3.0,16.44,17.0,0.94,16.997899999999998,"1,8",,49.0,49.0
3067,2016-05-17,7,0,,16.44,17.0,0.94,16.997899999999998,"1,8",13.0,138.0,151.0
3068,2016-05-17,8,0,2.0,16.44,17.0,0.94,19.999499999999998,"1,8",22.0,325.0,347.0
3069,2016-05-17,9,0,2.0,17.380000000000003,18.0032,0.88,16.997899999999998,"1,8",17.0,190.0,207.0
3070,2016-05-17,10,0,3.0,17.380000000000003,18.0032,0.88,16.997899999999998,"1,8",31.0,73.0,104.0
3071,2016-05-17,11,0,2.0,18.320000000000004,18.9998,0.83,27.999299999999998,"1,8",26.0,104.0,130.0
3072,2016-05-17,12,0,3.0,18.320000000000004,18.9998,0.83,27.999299999999998,"1,8",38.0,115.0,153.0
3073,2016-05-17,13,0,2.0,18.320000000000004,18.9998,0.88,22.0028,"1,8",31.0,141.0,172.0
3074,2016-05-17,14,0,1.0,21.14,22.9994,0.73,31.0009,"1,8",61.0,123.0,184.0
3075,2016-05-17,15,0,1.0,21.14,24.0026,0.69,30.002599999999997,"1,8",79.0,131.0,210.0
3076,2016-05-17,16,0,1.0,21.14,24.0026,0.61,22.0028,"1,8",73.0,217.0,290.0
3077,2016-05-17,17,0,1.0,21.14,24.0026,0.65,27.999299999999998,"1,8",83.0,521.0,604.0
3078,2016-05-17,18,0,1.0,20.2,22.9994,0.69,19.999499999999998,"1,8",54.0,426.0,480.0
3079,2016-05-17,19,0,1.0,20.2,22.9994,0.69,16.997899999999998,"1,8",51.0,298.0,349.0
3080,2016-05-17,20,0,1.0,19.259999999999998,20.003,0.83,27.999299999999998,"1,8",30.0,253.0,283.0
3081,2016-05-17,21,0,1.0,17.380000000000003,18.0032,0.88,16.997899999999998,"1,8",23.0,151.0,174.0
3082,2016-05-17,22,0,2.0,17.380000000000003,18.0032,0.88,19.0012,"1,8",12.0,86.0,98.0
3083,2016-05-17,23,0,2.0,17.380000000000003,18.0032,0.88,16.997899999999998,"1,8",7.0,49.0,56.0
3084,2016-05-18,0,0,2.0,17.380000000000003,18.0032,0.88,15.001299999999999,"1,8",8.0,15.0,23.0
3085,2016-05-18,1,0,2.0,17.380000000000003,18.0032,0.88,16.997899999999998,"1,8",3.0,9.0,12.0
3086,2016-05-18,2,0,3.0,16.44,17.0,0.94,15.001299999999999,"1,8",1.0,5.0,6.0
3087,2016-05-18,3,0,3.0,16.44,17.0,0.94,19.999499999999998,"1,8",6.0,3.0,9.0
3088,2016-05-18,4,0,3.0,16.44,17.0,0.94,19.999499999999998,"1,8",1.0,2.0,3.0
3089,2016-05-18,5,0,1.0,16.44,17.0,1.0,,"1,8",,9.0,9.0
3090,2016-05-18,6,0,1.0,16.44,17.0,1.0,8.9981,"1,8",2.0,99.0,101.0
3091,2016-05-18,7,0,1.0,17.380000000000003,18.0032,0.88,12.998000000000001,"1,8",14.0,260.0,274.0
3092,2016-05-18,8,0,1.0,18.320000000000004,18.9998,0.88,19.0012,"1,8",25.0,428.0,453.0
3093,2016-05-18,9,0,3.0,18.320000000000004,18.9998,0.83,16.997899999999998,"1,8",26.0,176.0,202.0
3094,2016-05-18,10,0,3.0,17.380000000000003,18.0032,0.88,19.0012,"1,8",33.0,73.0,106.0
3095,2016-05-18,11,0,2.0,17.380000000000003,18.0032,0.94,6.0032,"1,8",6.0,17.0,23.0
3096,2016-05-18,12,0,1.0,18.320000000000004,18.9998,0.94,19.999499999999998,"1,8",12.0,42.0,54.0
3097,2016-05-18,13,0,2.0,18.320000000000004,18.9998,0.83,22.0028,"1,8",30.0,92.0,122.0
3098,2016-05-18,14,0,2.0,19.259999999999998,20.003,0.78,19.0012,"1,8",44.0,94.0,138.0
3099,2016-05-18,15,0,1.0,20.2,22.0028,0.78,16.997899999999998,"1,8",34.0,133.0,167.0
3100,2016-05-18,16,0,1.0,20.2,22.9994,0.73,12.998000000000001,"1,8",53.0,241.0,294.0
3101,2016-05-18,17,0,1.0,20.2,22.9994,0.69,8.9981,"1,8",78.0,487.0,565.0
3102,2016-05-18,18,0,1.0,20.2,22.9994,0.73,15.001299999999999,"1,8",58.0,431.0,489.0
3103,2016-05-18,19,0,3.0,18.320000000000004,18.9998,0.88,8.9981,"1,8",43.0,288.0,331.0
3104,2016-05-18,20,0,3.0,18.320000000000004,18.9998,0.88,8.9981,"1,8",24.0,189.0,213.0
3105,2016-05-18,21,0,1.0,16.44,17.0,0.88,0.0,"1,8",11.0,74.0,85.0
3106,2016-05-18,22,0,1.0,16.44,17.0,0.83,0.0,"1,8",14.0,103.0,117.0
3107,2016-05-18,23,0,1.0,16.44,17.0,0.94,6.0032,"1,8",10.0,49.0,59.0
3108,2016-05-19,0,0,1.0,16.44,17.0,0.94,7.0015,"1,8",6.0,23.0,29.0
3109,2016-05-19,1,0,1.0,15.5,15.9968,0.94,0.0,"1,8",2.0,4.0,6.0
3110,2016-05-19,2,0,1.0,15.5,15.9968,0.94,0.0,"1,8",3.0,12.0,15.0
3111,2016-05-19,3,0,1.0,14.559999999999999,15.0002,1.0,0.0,"1,8",1.0,3.0,4.0
3112,2016-05-19,4,0,1.0,14.559999999999999,15.0002,0.94,0.0,"1,8",2.0,3.0,5.0
3113,2016-05-19,5,0,1.0,14.559999999999999,15.0002,0.94,0.0,"1,8",2.0,24.0,26.0
3114,2016-05-19,6,0,2.0,15.5,15.9968,0.94,0.0,"1,8",17.0,86.0,103.0
3115,2016-05-19,7,0,2.0,15.5,15.9968,1.0,0.0,"1,8",18.0,239.0,257.0
3116,2016-05-19,8,0,2.0,16.44,17.0,0.88,0.0,"1,8",34.0,453.0,487.0
3117,2016-05-19,9,0,2.0,17.380000000000003,18.0032,0.88,6.0032,"1,8",40.0,176.0,216.0
3118,2016-05-19,10,0,2.0,17.380000000000003,18.0032,0.83,0.0,"1,8",35.0,95.0,130.0
3119,2016-05-19,11,0,3.0,17.380000000000003,18.0032,0.88,11.0014,"1,8",53.0,111.0,164.0
3120,2016-05-19,12,0,2.0,19.259999999999998,20.003,0.78,7.0015,"1,8",38.0,130.0,168.0
3121,2016-05-19,13,0,3.0,19.259999999999998,20.003,0.64,16.997899999999998,"1,8",44.0,139.0,183.0
3122,2016-05-19,14,0,3.0,17.380000000000003,18.0032,0.73,12.998000000000001,"1,8",43.0,137.0,180.0
3123,2016-05-19,15,0,1.0,18.320000000000004,18.9998,0.78,11.0014,"1,8",63.0,125.0,188.0
3124,2016-05-19,16,0,1.0,19.259999999999998,20.003,0.64,12.998000000000001,"1,8",55.0,247.0,302.0
3125,2016-05-19,17,0,1.0,18.320000000000004,18.9998,0.78,11.0014,"1,8",60.0,487.0,547.0
3126,2016-05-19,18,0,1.0,20.2,24.999200000000002,0.55,11.0014,"1,8",59.0,454.0,513.0
3127,2016-05-19,19,0,1.0,19.259999999999998,20.003,0.6,8.9981,"1,8",65.0,345.0,410.0
3128,2016-05-19,20,0,1.0,17.380000000000003,18.0032,0.77,19.0012,"1,8",46.0,236.0,282.0
3129,2016-05-19,21,0,1.0,17.380000000000003,18.0032,0.77,19.0012,"1,8",29.0,180.0,209.0
3130,2016-05-19,22,0,3.0,15.5,15.9968,0.82,19.999499999999998,"1,8",11.0,68.0,79.0
3131,2016-05-19,23,0,1.0,14.559999999999999,15.0002,0.94,0.0,"1,8",9.0,63.0,72.0
3132,2016-05-20,0,0,1.0,13.620000000000001,13.997,0.94,6.0032,"1,4",15.0,33.0,48.0
3133,2016-05-20,1,0,1.0,13.620000000000001,13.997,1.0,0.0,"1,4",8.0,17.0,25.0
3134,2016-05-20,2,0,1.0,12.68,13.000399999999999,1.0,6.0032,"1,4",4.0,4.0,8.0
3135,2016-05-20,3,0,1.0,12.68,13.000399999999999,1.0,0.0,"1,4",1.0,4.0,5.0
3136,2016-05-20,4,0,1.0,12.68,13.000399999999999,0.94,6.0032,"1,4",1.0,4.0,5.0
3137,2016-05-20,5,0,1.0,12.68,13.000399999999999,0.94,7.0015,"1,4",,28.0,28.0
3138,2016-05-20,6,0,1.0,13.620000000000001,13.997,0.88,7.0015,"1,4",15.0,102.0,117.0
3139,2016-05-20,7,0,1.0,15.5,15.9968,0.77,11.0014,"1,4",30.0,289.0,319.0
3140,2016-05-20,8,0,1.0,17.380000000000003,18.0032,0.68,0.0,"1,4",41.0,476.0,517.0
3141,2016-05-20,9,0,1.0,17.380000000000003,18.0032,0.68,15.001299999999999,"1,4",35.0,199.0,234.0
3142,2016-05-20,10,0,1.0,18.320000000000004,18.9998,0.64,12.998000000000001,"1,4",44.0,104.0,148.0
3143,2016-05-20,11,0,2.0,19.259999999999998,20.003,0.6,12.998000000000001,"1,4",63.0,133.0,196.0
3144,2016-05-20,12,0,2.0,20.2,24.999200000000002,0.56,16.997899999999998,"1,4",69.0,186.0,255.0
3145,2016-05-20,13,0,3.0,20.2,24.999200000000002,0.56,19.0012,"1,4",60.0,172.0,232.0
3146,2016-05-20,14,0,1.0,21.14,24.999200000000002,0.53,15.001299999999999,"1,4",66.0,131.0,197.0
3147,2016-05-20,15,0,2.0,20.2,24.999200000000002,0.56,12.998000000000001,"1,4",74.0,168.0,242.0
3148,2016-05-20,16,0,2.0,20.2,24.999200000000002,0.53,11.0014,"1,4",61.0,269.0,330.0
3149,2016-05-20,17,0,1.0,21.14,24.999200000000002,0.53,0.0,"1,4",71.0,483.0,554.0
3150,2016-05-20,18,0,1.0,20.2,24.999200000000002,0.56,11.0014,"1,4",79.0,394.0,473.0
3151,2016-05-20,19,0,1.0,19.259999999999998,20.003,0.64,6.0032,"1,4",49.0,253.0,302.0
3152,2016-05-20,20,0,1.0,19.259999999999998,20.003,0.64,7.0015,"1,4",40.0,180.0,220.0
3153,2016-05-20,21,0,1.0,18.320000000000004,18.9998,0.64,7.0015,"1,4",40.0,155.0,195.0
3154,2016-05-20,22,0,1.0,17.380000000000003,18.0032,0.73,0.0,"1,4",28.0,124.0,152.0
3155,2016-05-20,23,0,1.0,16.44,17.0,0.72,11.0014,"1,4",15.0,100.0,115.0
3156,2016-05-21,0,0,1.0,16.44,17.0,0.77,7.0015,"1,4",20.0,78.0,98.0
3157,2016-05-21,1,0,1.0,16.44,17.0,0.72,0.0,"1,4",8.0,64.0,72.0
3158,2016-05-21,2,0,1.0,16.44,17.0,0.72,7.0015,"1,4",5.0,35.0,40.0
3159,2016-05-21,3,0,1.0,14.559999999999999,15.0002,0.82,7.0015,"1,4",7.0,12.0,19.0
3160,2016-05-21,4,0,1.0,13.620000000000001,13.997,0.88,8.9981,"1,4",1.0,6.0,7.0
3161,2016-05-21,5,0,1.0,13.620000000000001,13.997,0.88,7.0015,"1,4",1.0,4.0,5.0
3162,2016-05-21,6,0,1.0,,15.9968,0.82,8.9981,"1,4",6.0,22.0,28.0
3163,2016-05-21,7,0,1.0,17.380000000000003,18.0032,0.73,8.9981,"1,4",10.0,33.0,43.0
3164,2016-05-21,8,0,1.0,18.320000000000004,18.9998,0.68,19.0012,"1,4",29.0,97.0,126.0
3165,2016-05-21,9,0,1.0,20.2,24.0026,0.64,15.001299999999999,"1,4",60.0,165.0,225.0
3166,2016-05-21,10,0,1.0,21.14,24.0026,0.61,7.0015,"1,4",122.0,201.0,323.0
3167,2016-05-21,11,0,1.0,22.080000000000002,24.999200000000002,0.53,8.9981,"1,4",173.0,245.0,418.0
3168,2016-05-21,12,0,1.0,23.020000000000003,24.999200000000002,0.5,0.0,"1,4",222.0,271.0,493.0
3169,2016-05-21,13,0,1.0,24.9,26.002399999999994,0.45,0.0,"1,4",191.0,271.0,462.0
3170,2016-05-21,14,0,1.0,25.839999999999996,26.998999999999995,0.42,,"1,4",187.0,269.0,456.0
3171,2016-05-21,15,0,1.0,25.839999999999996,26.998999999999995,0.45,16.997899999999998,"1,4",232.0,274.0,506.0
3172,2016-05-21,16,0,2.0,25.839999999999996,26.998999999999995,0.39,16.997899999999998,"1,4",204.0,267.0,471.0
3173,2016-05-21,17,0,2.0,25.839999999999996,26.998999999999995,0.42,11.0014,"1,4",191.0,253.0,444.0
3174,2016-05-21,18,0,2.0,24.9,26.002399999999994,0.45,11.0014,"1,4",191.0,253.0,444.0
3175,2016-05-21,19,0,1.0,23.96,26.002399999999994,0.47,11.0014,"1,4",117.0,184.0,301.0
